,OLTV,DTI,CSCORE_B,PURPOSE,PROP,LOSS_GIVEN_DEFAULT,UNRATE,CURR_HPI,MORTGAGE30US,MTM_LTV,INT_DIFF,LOG_OUPB
4941,73,26.0,659.0,R,SF,0.0,10.4,314.34,4.58,53.97561377163875,1.295,11.418614785498987
4942,90,22.0,708.0,C,MH,0.2937167833504855,4.9,331.75,6.17,67.17667290045901,-0.2949999999999999,11.502875129116727
4943,90,19.0,744.0,P,SF,0.5555727736619958,8.6,334.88666666666666,6.2,65.95891600183147,0.5499999999999998,11.736069016284437
4944,95,56.0,706.0,R,MH,0.2963777483737401,5.0,309.6033333333333,6.23,77.80045943967151,0.0199999999999995,11.440354772135393
4945,89,41.0,706.0,R,MH,0.1119046618940185,5.8,286.51,5.77,79.5828869613576,0.6050000000000004,11.440354772135393
4946,85,30.0,676.0,R,MH,0.2464566326215147,5.7,289.05,5.79,75.43740904934886,0.585,11.56171562913966
4947,71,1.0,608.0,C,SF,0.8767680897237509,5.0,336.5566666666667,3.66,41.56651159871542,3.09,10.778956289890028
4948,80,18.0,688.0,R,SF,0.2602349016193784,10.2,337.42,5.01,56.38842885859365,0.7400000000000002,11.289781913656018
4949,90,29.0,689.0,C,SF,0.5886580777111373,10.4,313.75666666666666,4.49,47.83395897587025,1.0099999999999998,11.429543856031177
4950,92,30.0,579.0,P,MH,0.3325111855554709,6.3,305.04,4.41,73.38394449240435,1.965,11.686878772093667
4951,64,6.0,551.0,R,SF,1.0,5.7,277.32,6.21,54.89984864656954,-0.3349999999999999,9.798127036878302
4952,80,33.0,688.0,R,SF,0.969589566708086,11.2,323.95,5.32,58.78261690590112,1.3049999999999995,11.06663836234181
4953,94,17.0,715.0,R,CO,0.0,5.3,321.55333333333334,6.47,71.05133289881692,-0.7199999999999998,11.385092093460344
4954,65,15.0,754.0,C,SF,0.0,9.5,294.25,3.98,49.22082371898163,1.895,11.37366339763672
4955,69,47.0,637.0,C,SF,0.5977888913086119,10.4,313.1733333333333,4.32,52.007539168937335,2.18,11.141861783579396
4956,88,43.0,661.0,R,SF,0.4205119891789876,5.1,333.05,6.63,65.82089879597656,-0.1299999999999999,12.388394202324129
4957,95,48.0,747.0,P,SF,0.0,8.2,299.68333333333334,3.35,68.84465968077416,2.65,11.759785542901755
4958,80,40.0,648.0,R,SF,0.0,10.2,302.08,3.94,59.46419633377167,1.81,12.066810578196666
4960,76,33.0,657.0,R,SF,0.2852498409975698,10.4,312.59,4.27,57.251691530943006,2.4800000000000004,11.661345470088502
4961,96,32.0,654.0,P,SF,0.3925877878440729,9.5,296.27,3.67,71.90193090835449,2.33,11.385092093460344
4962,74,44.0,714.0,R,PU,0.5406840620053893,10.5,310.24666666666667,4.24,55.68800885906122,2.135,12.025749091398891
4963,94,27.0,603.0,R,MH,0.3807337275764946,5.7,289.05,5.79,82.4584754213726,0.585,11.211820372186306
4964,83,41.0,620.0,R,SF,0.7538136122992716,9.5,297.7,3.55,67.26157731117446,2.7,11.522875795823397
4965,85,44.0,721.0,R,PU,0.0,6.0,274.42,5.52,79.44860833095919,0.7300000000000004,11.608235644774552
4966,80,39.0,638.0,C,MH,0.720198449964026,11.0,318.3533333333333,4.98,60.32935780434255,0.8949999999999996,11.26446410567173
4967,51,26.0,779.0,C,SF,0.0,5.3,321.55333333333334,6.47,37.76489677191964,0.0300000000000002,10.491274217438248
4968,58,38.0,617.0,C,SF,0.0,11.2,314.82,5.09,49.40772694625064,0.91,11.820410164718188
4969,87,18.0,752.0,R,SF,0.4891163204275006,11.2,313.1066666666667,4.97,65.42148704413727,1.2800000000000002,11.522875795823397
4970,65,34.0,627.0,R,SF,0.0,6.9,266.48,5.4,63.68962185280277,0.5999999999999996,12.2783933071098
4971,80,33.0,730.0,R,PU,0.3057276012825463,11.3,326.52666666666664,5.29,58.84763492727096,0.96,11.580584113444043
4972,76,36.0,647.0,C,SF,0.0,5.0,312.41,6.43,53.74543078828263,-0.8049999999999997,11.451050061252142
4973,69,57.0,680.0,R,SF,0.1252240108313381,6.6,299.36,4.22,54.82846034999936,1.6550000000000002,11.728036844587175
4974,80,38.0,775.0,C,SF,0.4021262505878727,5.0,311.00666666666666,6.24,64.02031825819077,-0.2400000000000002,11.56171562913966
4975,77,27.0,695.0,C,MH,0.8224871501650391,10.5,307.9033333333333,4.46,63.75967340929005,1.79,11.06663836234181
4976,58,32.0,612.0,R,SF,0.0,10.9,320.12,4.94,42.88626197515063,0.5599999999999996,11.652687407345388
4977,69,25.0,792.0,C,SF,0.5372532645807814,5.2,338.01,6.03,51.03752413952251,0.3449999999999997,10.778956289890028
4978,97,52.0,686.0,P,SF,0.0,6.1,333.68333333333334,6.35,70.99115959048,-0.2249999999999996,11.289781913656018
4979,79,44.0,712.0,R,SF,0.2121509092277682,4.9,329.67,6.34,57.02977875989197,-0.4649999999999998,11.571194373094205
4980,80,28.0,765.0,P,SF,0.0,11.3,326.52666666666664,5.29,57.405797867993854,0.0849999999999999,12.513557345278134
4981,80,42.0,676.0,R,PU,0.0,10.5,307.9033333333333,4.46,69.15739537886184,1.29,12.556729517143344
4982,80,37.0,687.0,C,SF,0.2399799563562805,5.9,275.38666666666666,6.12,76.03822308874796,-0.3700000000000001,12.165250651009918
4983,77,25.0,654.0,R,SF,0.4985450914438508,10.2,301.4666666666667,4.87,59.20004364440513,1.13,11.156250521031495
4984,64,38.0,747.0,C,MH,0.0732949471627898,9.6,296.61,3.87,48.72735851716995,2.005,11.302204433654575
4985,70,39.0,636.0,C,SF,0.0,10.4,314.34,4.58,52.60818392172008,1.295,12.05524975579559
4986,95,35.0,624.0,P,MH,0.7200811678964846,5.3,327.04,3.97,59.285069104696674,2.53,11.238488619268468
4987,95,20.0,657.0,R,SF,0.0,8.6,334.88666666666666,6.2,69.36114790943616,0.0499999999999998,11.350406535472453
4988,66,37.0,558.0,C,MH,0.7398473342303208,5.2,317.7,6.79,52.7410644305949,-0.915,10.933106969717286
4990,74,27.0,651.0,R,SF,0.0,10.9,320.12,4.94,37.032889736878566,0.3099999999999996,12.122691036591123
4991,90,29.0,666.0,P,SF,0.3903560724203821,10.4,313.1733333333333,4.32,80.73901135473436,1.5549999999999995,11.05089000537367
4992,95,45.0,607.0,R,MH,0.534902413158165,8.5,299.48,3.54,70.83375885876984,2.585,11.719939634354555
4993,97,15.0,671.0,P,SF,0.0,11.2,333.59333333333336,5.15,70.17022787469774,0.8499999999999996,11.813030057420567
4994,91,44.0,663.0,R,MH,0.6097312724415098,5.3,327.04,3.97,55.79766843226788,1.6549999999999998,11.407564949312402
4995,80,55.0,789.0,C,CO,0.5214640797096376,6.3,303.69666666666666,4.28,56.79093797539211,1.5949999999999998,10.933106969717286
4996,80,19.0,692.0,R,SF,0.1517396938913019,6.1,333.68333333333334,6.35,58.22032529843664,-0.2249999999999996,10.714417768752456
4998,95,33.0,579.0,P,SF,0.0,9.6,336.15333333333336,5.53,68.21044797469149,0.2199999999999997,11.711776323715394
4999,75,38.0,666.0,P,SF,0.0,5.7,335.14,6.09,55.107092620068194,-0.3399999999999998,12.066810578196666
5000,82,34.0,713.0,R,MH,0.9704969993242492,10.8,335.50666666666666,5.25,59.30881009174664,0.625,10.968198289528557
5001,93,19.0,758.0,R,MH,0.6015309085524606,9.5,297.7,3.55,70.60962517686578,2.2,11.350406535472453
5002,90,51.0,635.0,R,SF,0.5446345386412303,10.4,314.34,4.58,67.42572978155782,1.92,11.362102575235644
5003,97,40.0,682.0,P,SF,0.5380459541363809,5.0,312.41,6.43,79.47992968624565,-0.6799999999999997,11.918390573078392
5005,80,41.0,730.0,C,SF,0.6330271376312228,5.8,310.8233333333333,4.02,54.001559348720754,1.6050000000000004,12.404923504275338
5006,90,47.0,596.0,R,SF,0.1226142489124679,10.2,299.42,4.87,70.78506182722495,1.38,11.26446410567173
5007,80,43.0,633.0,C,SF,0.1347645034010463,3.9,386.77,4.51,59.11323863301424,1.3650000000000002,12.078239274020289
5008,87,39.0,696.0,R,PU,0.433944316338671,6.0,308.8066666666667,4.1,68.8254988450163,1.5250000000000004,11.251560700835821
5009,95,47.0,610.0,P,SF,0.0,5.3,321.55333333333334,6.47,74.74454548466818,-0.5949999999999998,11.512925464970229
5010,78,28.0,614.0,C,SF,0.7140426310951296,10.9,321.39666666666665,5.08,44.5465419933936,1.545,10.985292722887856
5012,85,31.0,676.0,C,MH,0.561314306032636,6.9,266.04,5.26,83.4198354329407,1.1150000000000002,11.385092093460344
5013,76,20.0,619.0,C,SF,0.2725244715400206,10.5,307.9033333333333,4.46,57.56727684700437,1.54,11.48246625748552
5015,77,44.0,646.0,R,SF,0.8586898976744223,9.5,297.7,3.55,64.24064032784683,2.325,11.289781913656018
5016,79,50.0,635.0,C,SF,0.3962797837191382,5.0,311.00666666666666,6.24,64.46881634824938,-0.2400000000000002,11.608235644774552
5017,95,60.0,645.0,P,PU,0.0,10.8,335.50666666666666,5.25,68.88151150832574,1.0,12.072541252905651
5018,97,47.0,658.0,R,SF,0.0,6.9,265.6,5.7,96.20747131283755,0.2999999999999998,11.661345470088502
5019,97,39.0,625.0,P,MH,0.1485601922972022,6.0,308.8066666666667,4.1,78.64855765823866,2.1500000000000004,11.251560700835821
5020,80,38.0,670.0,C,SF,0.7051578957963031,5.7,335.14,6.09,53.335887583415534,-0.2149999999999998,11.127262984158243
5021,77,24.0,698.0,R,SF,0.2869207753211577,4.5,357.36,3.93,41.61567362300388,2.695,10.691944912900398
5022,74,40.0,737.0,R,SF,0.0,9.4,297.95,3.34,54.40824648017058,2.41,12.287652632522597
5023,97,39.0,638.0,P,SF,0.0,10.4,313.1733333333333,4.32,71.6041778982885,2.055,11.289781913656018
5024,70,36.0,723.0,C,SF,0.9274926920839436,5.3,323.48,6.3,54.41797495857549,-0.5499999999999998,12.206072645530174
5025,80,45.0,620.0,C,SF,0.3060232824756924,5.7,277.32,6.21,75.4180017907247,1.54,10.87804719253426
5026,80,35.0,718.0,C,SF,0.1581577969978086,10.2,337.42,5.01,44.43974063554592,0.1150000000000002,12.404923504275338
5027,80,52.0,600.0,R,MH,0.0320398154977855,5.0,314.17333333333335,6.59,64.43093455034402,-0.2149999999999998,11.314474526246391
5028,80,14.0,733.0,P,SF,0.259646252842562,11.1,316.58666666666664,4.71,60.00629923685984,0.915,11.84939770159144
5029,70,34.0,665.0,C,MH,0.7754209584350302,10.3,303.5133333333333,4.81,52.9931086629912,1.4400000000000004,10.819778284410283
5030,71,37.0,677.0,R,CO,0.1989746299418902,5.9,309.17,4.19,49.14261066743919,1.935,10.736396675471232
5031,89,37.0,762.0,C,SF,0.0,11.1,316.58666666666664,4.71,66.98591516302096,1.415,11.418614785498987
5032,70,21.0,616.0,C,SF,0.4062264437822483,5.0,314.17333333333335,6.59,50.409770243430216,-1.215,10.51867319162636
5033,90,36.0,626.0,C,SF,0.0094101505316558,10.6,313.6433333333333,4.79,67.95540543023259,1.21,11.759785542901755
5034,86,44.0,704.0,R,MH,0.7710342242360799,5.8,319.53,3.87,54.91095476990304,2.005,10.985292722887856
5036,68,16.0,739.0,C,MH,0.0233276049677104,4.9,330.71,6.18,44.14393084615929,-0.8049999999999997,10.645424897265505
5037,90,27.0,631.0,R,SF,0.0,5.8,276.3533333333333,6.28,84.88817633994599,-0.0300000000000002,12.111761966058932
5038,80,23.0,703.0,C,SF,0.735731516282792,11.3,326.52666666666664,5.29,56.069860562218985,0.3349999999999999,11.55214617812351
5039,60,46.0,552.0,C,SF,0.1187014606948259,10.3,300.4,4.55,45.95204484687085,1.5750000000000002,11.002099841204238
5040,87,45.0,652.0,R,SF,0.0,9.4,298.14666666666665,3.34,34.06841312702176,1.41,11.589886506106357
5041,75,24.0,672.0,R,SF,0.1167914407293956,10.3,300.89,4.6,54.788098074376805,1.1500000000000004,12.476099782743233
5042,80,37.0,668.0,P,SF,0.0,5.4,304.88,6.31,67.12270028409938,0.0650000000000003,12.128111104060462
5043,88,34.0,635.0,P,SF,0.5905504985150907,10.4,314.34,4.58,66.64891342790075,1.92,11.238488619268468
5044,65,16.0,702.0,C,SF,0.7041156811931103,10.5,310.24666666666667,4.24,32.38432610241583,1.1349999999999998,10.778956289890028
5045,69,42.0,679.0,R,SF,0.2902124872754028,9.5,298.54,3.36,52.240976438327536,2.64,10.985292722887856
5047,93,26.0,626.0,P,SF,0.2450506005233541,5.7,289.05,5.79,89.64706277768694,0.71,11.198214720130528
5048,80,44.0,657.0,C,MH,0.7416386211614371,10.5,310.24666666666667,4.24,60.55147747135265,1.7599999999999998,11.326595886778735
5049,74,49.0,792.0,C,SF,0.0,10.2,337.42,5.01,52.676485521685954,0.8650000000000002,11.251560700835821
5050,68,47.0,611.0,C,SF,0.3824728983012863,5.0,314.17333333333335,6.59,54.81042362443838,-1.09,10.87804719253426
5051,95,44.0,805.0,R,MH,0.3511173983194122,11.0,312.25,5.08,72.61757174010907,0.7949999999999999,11.571194373094205
5052,45,18.0,722.0,C,SF,0.0,11.0,322.67333333333335,5.22,25.03404854951769,0.2800000000000002,11.198214720130528
5053,91,31.0,730.0,R,SF,0.460180546887687,11.2,313.9633333333333,5.01,68.7911611662669,0.9900000000000002,11.314474526246391
5054,90,58.0,620.0,P,SF,0.087911498723233,5.1,326.91333333333336,6.11,72.41053623913457,-0.2350000000000003,11.251560700835821
5055,90,26.0,652.0,R,MH,0.1658304417192298,5.1,315.93666666666667,6.67,72.48904975047742,-0.2949999999999999,11.05089000537367
5056,95,23.0,798.0,P,MH,0.5525865982045978,6.1,308.08,4.12,65.07838661216243,1.63,11.289781913656018
5057,80,15.0,687.0,C,SF,0.308888197573071,4.9,329.67,6.34,67.59792139966052,-0.3399999999999998,11.429543856031177
5058,78,38.0,706.0,R,SF,0.4283527810783284,11.2,313.9633333333333,5.01,62.77931639575746,0.7400000000000002,11.350406535472453
5059,74,52.0,629.0,C,SF,0.0,5.7,283.5233333333333,5.7,64.14924604313472,-0.2000000000000001,11.097410021008562
5060,80,54.0,769.0,P,PU,0.0,5.2,338.22,5.67,60.15411044280787,-0.1699999999999999,12.095141084822892
5061,76,33.0,638.0,R,SF,0.5337583695842876,9.4,297.95,3.34,57.15747165168885,2.66,11.37366339763672
5062,80,16.0,681.0,R,SF,0.3684515986511085,6.2,271.94,5.87,75.53256484631791,-0.1200000000000001,10.858998997563564
5063,95,33.0,614.0,P,SF,0.2792080123068589,6.6,299.36,4.22,68.35982841046132,1.4050000000000002,11.970350312009105
5064,85,34.0,635.0,R,SF,0.0,5.7,287.78,5.63,76.09711719934975,0.3700000000000001,11.48246625748552
5065,95,34.0,545.0,R,SF,0.0,6.0,274.42,5.52,89.8655453026544,1.1050000000000004,11.759785542901755
5066,71,50.0,605.0,R,SF,0.0,5.3,335.59,6.37,52.81215979948276,0.1299999999999999,12.273731294003989
5067,68,33.0,687.0,R,MH,0.0,10.2,299.42,4.87,52.477685436644194,1.005,11.350406535472453
5068,80,36.0,660.0,P,PU,0.1943666190139807,9.6,336.15333333333336,5.53,61.42589596223147,0.3449999999999997,12.535376392672774
5069,85,48.0,616.0,P,MH,0.5717378192622626,6.8,265.16,5.79,84.00925334131377,1.085,10.968198289528557
5070,80,36.0,654.0,R,SF,0.0,6.2,271.94,5.87,77.48171856447837,0.2549999999999999,11.502875129116727
5071,89,41.0,560.0,R,SF,0.0,11.0,312.25,5.08,67.70910510371299,1.045,12.165250651009918
5072,80,17.0,755.0,C,SF,0.400636471059133,5.8,333.81,6.35,58.13207179914541,-0.4749999999999996,11.790557201568507
5073,90,44.0,644.0,P,MH,0.4879908432962796,5.7,285.01666666666665,5.81,81.97665003994057,0.8150000000000004,11.76756768334381
5074,65,43.0,765.0,C,SF,0.0587602020857012,5.1,339.33,3.43,31.034447756940157,2.32,11.289781913656018
5075,62,63.0,523.0,R,SF,0.0,6.5,268.87,5.77,60.650374530038086,0.3550000000000004,12.445089546000673
5076,95,15.0,660.0,P,SF,0.5831937554880481,5.8,333.81,6.35,64.29523450166262,1.4000000000000004,10.4341158035983
5077,76,39.0,619.0,R,SF,0.0473510015636692,5.1,315.93666666666667,6.67,60.92055612081269,-0.6699999999999999,11.326595886778735
5078,83,25.0,684.0,C,SF,0.3918835445503133,10.3,300.89,4.6,55.06796474476217,1.1500000000000004,11.522875795823397
5079,80,42.0,744.0,R,SF,0.1743209319229296,9.5,294.25,3.98,61.998306202209,2.02,11.891361900690473
5080,95,17.0,681.0,P,MH,0.095751392037495,5.0,314.17333333333335,6.59,77.1715594964051,-1.34,11.37366339763672
5081,69,44.0,670.0,C,SF,0.0780031453189739,11.0,312.25,5.08,51.63939056270364,0.5449999999999999,12.560244459250788
5082,88,25.0,692.0,P,SF,0.1150509755905808,6.2,271.94,5.87,84.14623648626973,1.255,11.944707881395766
5083,91,14.0,740.0,P,SF,0.8706663633099174,10.9,321.39666666666665,5.08,56.58640280442651,-0.08,10.691944912900398
5084,49,46.0,594.0,C,SF,1.0,4.5,357.91,3.78,0.9031912342045384,1.7200000000000002,10.621327345686446
5085,61,35.0,638.0,C,MH,0.7913902511313348,6.0,333.74666666666667,6.52,35.99842636858296,-1.1449999999999996,10.819778284410283
5086,80,38.0,686.0,C,SF,0.0,9.9,299.22,4.0,33.52008696361784,1.25,11.805595078933049
5087,93,17.0,606.0,R,SF,0.0,5.6,299.0266666666667,5.82,79.8247774229166,0.1799999999999997,12.100712129872347
5088,91,28.0,621.0,R,SF,0.3722142115317639,5.6,294.7266666666667,5.62,73.20722844149383,0.1299999999999999,11.26446410567173
5089,74,45.0,572.0,R,SF,0.1088508187348745,6.0,308.8066666666667,4.1,59.071094718072175,1.6500000000000004,12.211060187041213
5090,78,29.0,611.0,P,MH,0.9009762647417576,10.2,337.42,5.01,55.686090166558,0.9900000000000002,10.714417768752456
5091,97,56.0,665.0,P,MH,0.1474115531973623,5.6,299.0266666666667,5.82,96.16920804666906,0.1799999999999997,11.532728092266408
5092,87,50.0,688.0,R,SF,0.3446091466276147,5.8,333.81,6.35,63.8544939156176,0.0250000000000003,11.77528972943772
5093,79,38.0,698.0,R,SF,0.1475976235640366,6.0,274.42,5.52,74.00639087474786,1.1050000000000004,11.396391648714276
5094,67,28.0,686.0,C,SF,0.1552677748281995,5.0,328.63,6.18,43.861542089109896,-0.8049999999999997,10.668955394675699
5095,58,37.0,741.0,C,SF,0.4556194813952778,9.4,298.14666666666665,3.34,39.12842943650566,2.16,11.522875795823397
5096,90,47.0,691.0,C,MH,0.0858069696154818,5.8,316.5833333333333,3.75,59.58426449132315,2.125,11.314474526246391
5097,62,36.0,629.0,C,MH,0.59511633020452,6.9,266.48,5.4,61.57265119505472,0.7249999999999996,10.915088464214607
5098,66,49.0,776.0,R,SF,0.2680313045769065,8.2,299.68333333333334,3.35,47.74833587337359,2.525,10.736396675471232
5099,79,54.0,649.0,R,MH,0.0,6.1,273.59333333333336,5.59,75.76687562443854,0.2850000000000001,11.407564949312402
5100,79,47.0,688.0,R,MH,0.1768710674247231,6.5,268.87,5.77,77.10569414996095,0.4800000000000004,11.184421397998193
5101,97,47.0,689.0,P,SF,0.1313612683859883,5.4,304.88,6.31,81.76574622350847,-0.4349999999999996,11.362102575235644
5102,80,17.0,686.0,R,SF,0.6088600623349597,5.0,332.6166666666667,6.53,60.11508259461457,-0.6550000000000002,11.326595886778735
5103,93,40.0,639.0,R,MH,0.5116923280237446,10.2,299.91,4.71,75.80293011658598,1.04,11.49272275765271
5104,80,31.0,770.0,C,MH,0.7938761919781921,10.3,300.4,4.55,63.42272730091222,1.3250000000000002,11.112447898373103
5105,93,24.0,669.0,R,SF,0.1519628794975396,10.9,320.12,4.94,73.37220005141165,1.5599999999999996,11.643953727376633
5106,80,22.0,695.0,P,MH,0.9457730528126052,10.8,335.50666666666666,5.25,57.981982275563325,1.75,10.778956289890028
5107,83,60.0,773.0,R,SF,0.0136308537032636,11.2,313.9633333333333,5.01,62.68226770329534,0.8650000000000002,11.461632170582678
5108,97,39.0,723.0,P,MH,0.0,5.2,317.7,6.79,76.9471908994547,-1.665,11.617285480294472
5109,80,51.0,705.0,R,SF,0.1515951532938589,9.9,299.22,4.0,61.23851623000948,2.0,11.502875129116727
5110,59,27.0,796.0,C,SF,0.0,10.2,302.08,3.94,41.88933825485643,1.56,11.904967552746252
5111,90,31.0,750.0,C,SF,0.4282996509522067,6.5,268.87,5.77,87.04245888674825,1.4800000000000004,10.819778284410283
5112,69,46.0,756.0,C,SF,0.2606036814777273,10.2,299.91,4.71,53.73199725307066,1.29,12.154779351142624
5113,76,44.0,664.0,R,SF,0.9730710454055512,11.0,318.3533333333333,4.98,42.00289126580213,0.6449999999999996,10.87804719253426
5114,79,48.0,685.0,R,SF,0.2356108974511636,5.7,282.03,5.82,73.33927976379742,0.3049999999999997,12.310432660854417
5115,69,26.0,655.0,C,SF,0.2593459114338811,5.8,310.8233333333333,4.02,47.077088061053885,1.7300000000000004,10.915088464214607
5116,90,50.0,755.0,C,PU,0.0,5.7,277.32,6.21,83.2074895427665,0.415,11.502875129116727
5117,77,22.0,685.0,P,SF,0.0,10.4,312.59,4.27,38.72473181183424,1.6050000000000004,11.617285480294472
5118,41,24.0,617.0,C,SF,0.1554892448462408,9.4,297.95,3.34,32.242981968317906,2.41,11.05089000537367
5119,95,31.0,660.0,R,SF,0.564593004074424,5.7,335.14,6.09,69.24086270262964,-0.3399999999999998,11.635143097694478
5120,95,41.0,719.0,R,SF,0.3997037288661214,3.9,389.05,4.41,43.36986349404651,1.59,11.184421397998193
5121,90,27.0,677.0,R,SF,0.2769240610294658,11.3,326.52666666666664,5.29,66.04737057443224,0.4599999999999999,11.362102575235644
5122,73,30.0,674.0,C,SF,0.0330412734483476,5.2,333.89666666666665,6.68,54.28836280517261,-0.9299999999999996,11.407564949312402
5123,70,28.0,636.0,C,SF,0.0013612945952165,5.8,276.3533333333333,6.28,65.72562060201638,0.2199999999999997,10.858998997563564
5124,79,37.0,612.0,P,SF,0.0,10.6,313.6433333333333,4.79,61.91052939703863,0.96,11.813030057420567
5125,69,55.0,669.0,R,SF,0.0718894652669098,6.9,266.48,5.4,68.29242921925994,0.3499999999999996,11.440354772135393
5126,80,45.0,663.0,P,SF,0.3634263736473586,5.1,326.91333333333336,6.11,62.179828469762754,0.1399999999999996,11.782952602183288
5127,95,40.0,669.0,P,MH,0.0224892626223537,10.5,310.24666666666667,4.24,72.22395948027018,2.01,11.502875129116727
5128,90,55.0,716.0,P,MH,0.0,5.7,278.89,5.99,84.74488723405602,0.3849999999999998,11.127262984158243
5129,95,32.0,699.0,P,MH,0.0,6.0,274.42,5.52,91.2602152793435,0.2300000000000004,11.451050061252142
5130,87,31.0,778.0,R,SF,0.0,10.2,302.08,3.94,60.72668505866756,1.685,11.964001084330445
5131,90,20.0,693.0,P,SF,0.79502713568651,10.2,302.08,3.94,68.01882668401049,2.31,11.127262984158243
5132,95,24.0,634.0,R,SF,0.289986095726655,4.1,382.79,4.83,69.77170132448602,0.6699999999999999,11.362102575235644
5133,72,38.0,743.0,R,SF,0.1974605850553023,11.0,322.67333333333335,5.22,39.06874029594079,-0.3449999999999997,10.757902880692196
5134,74,16.0,712.0,C,SF,0.0,6.1,273.59333333333336,5.59,70.38633113426852,0.1600000000000001,11.571194373094205
5135,78,22.0,763.0,R,SF,0.1670897682147432,5.7,285.01666666666665,5.81,70.85994215776857,0.0650000000000003,11.669929213779893
